arm,impostor_id,surface_seed,frac,rotation_deg,degradation,degradation_param,boundaries_spanned,band_first,band_last,top_sheet,top_aggregate,verdict_001,aggregate_001,coverage_001,renormalised_001,agr_cascade_ratio,agr_duty,agr_phase_duty_identity,agr_colour_pair
genuine,,1,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.5383,candidate,0.5383,1.0,0.5383,0.9737,0.698,0.0269,0.8405
genuine,,1,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.7599,identified,0.7599,1.0,0.7599,0.9737,0.7304,0.8324,0.8411
genuine,,2,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.5844,candidate,0.5844,1.0,0.5844,0.9737,0.9672,0.0,0.8411
genuine,,2,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.751,identified,0.751,1.0,0.751,0.9737,0.7047,0.8132,0.8489
genuine,,2,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.5841,candidate,0.5841,1.0,0.5841,0.9737,0.9667,0.0,0.8411
genuine,,2,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.516,candidate,0.516,1.0,0.516,0.9737,0.62,0.0,0.8404
genuine,,2,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.5658,candidate,0.5658,1.0,0.5658,0.9737,0.8735,0.0,0.8411
genuine,,2,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.6214,candidate,0.6214,1.0,0.6214,0.9737,0.9071,0.1838,0.8411
genuine,,2,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.75,identified,0.75,1.0,0.75,0.9737,0.7056,0.8139,0.8404
genuine,,2,1.0,0.0,blur,1,4,0,4,bar-cascade-001,0.7499,identified,0.7499,1.0,0.7499,0.9737,0.7053,0.8136,0.8411
genuine,,0,0.1,0.0,blur,2,1,3,4,bar-cascade-001,0.1415,not_recognised,0.1415,0.4,0.3536,,0.0,,0.8841
genuine,,0,0.1,0.0,blur,2,2,2,4,bar-cascade-001,0.2662,not_recognised,0.2662,1.0,0.2662,0.6667,0.0,0.0,0.8306
genuine,,0,0.1,0.0,blur,2,2,1,3,bar-cascade-001,0.3477,not_recognised,0.3477,1.0,0.3477,0.9086,0.0226,0.0,0.7853
genuine,,0,0.1,0.0,blur,2,2,0,2,bar-cascade-001,0.3063,not_recognised,0.3063,1.0,0.3063,0.8831,0.0,0.0,0.5899
genuine,,0,0.1,0.0,blur,2,2,2,4,bar-cascade-001,0.2734,not_recognised,0.2734,1.0,0.2734,0.6667,0.0,0.0,0.8756
genuine,,0,0.1,0.0,blur,2,1,2,3,bar-cascade-001,0.4164,candidate,0.4164,1.0,0.4164,0.6667,0.9749,0.0,0.8213
genuine,,0,0.1,0.0,blur,2,1,1,2,bar-cascade-001,0.3841,not_recognised,0.3841,1.0,0.3841,0.8495,0.6443,0.0,0.6342
genuine,,0,0.1,0.0,blur,2,1,1,2,bar-cascade-001,0.2713,not_recognised,0.2713,1.0,0.2713,0.8495,0.0,0.0,0.6335
genuine,,1,0.1,0.0,blur,2,2,0,2,bar-cascade-001,0.4289,candidate,0.4289,1.0,0.4289,0.8831,0.7294,0.0,0.495
genuine,,1,0.1,0.0,blur,2,1,1,2,bar-cascade-001,0.3074,not_recognised,0.3074,1.0,0.3074,0.8495,0.187,0.0,0.6546
genuine,,1,0.1,0.0,blur,2,1,2,3,bar-cascade-001,0.2649,not_recognised,0.2649,1.0,0.2649,0.6667,0.0,0.0,0.8221
genuine,,1,0.1,0.0,blur,2,2,0,2,bar-cascade-001,0.3097,not_recognised,0.3097,1.0,0.3097,0.8831,0.0,0.1198,0.4311
genuine,,1,0.1,0.0,blur,2,1,3,4,bar-cascade-001,0.342,not_recognised,0.342,1.0,0.342,0.9943,0.0,0.0,0.8944
genuine,,1,0.1,0.0,blur,2,1,0,1,bar-cascade-001,0.3156,not_recognised,0.3156,1.0,0.3156,0.9167,0.3405,0.0,0.4272
genuine,,1,0.1,0.0,blur,2,1,2,3,bar-cascade-001,0.2661,not_recognised,0.2661,1.0,0.2661,0.6667,0.0,0.0,0.8301
genuine,,1,0.1,0.0,blur,2,2,2,4,bar-cascade-001,0.145,not_recognised,0.145,0.4,0.3625,,0.0,,0.9062
genuine,,2,0.1,0.0,blur,2,2,2,4,bar-cascade-001,0.3336,not_recognised,0.3336,1.0,0.3336,0.8305,0.0,0.0,0.8396
genuine,,2,0.1,0.0,blur,2,2,2,4,bar-cascade-001,0.2737,not_recognised,0.2737,1.0,0.2737,0.6667,0.0,0.0,0.8773
genuine,,2,0.1,0.0,blur,2,2,1,3,bar-cascade-001,0.4344,candidate,0.4344,1.0,0.4344,0.9086,0.5556,0.0,0.7447
genuine,,2,0.1,0.0,blur,2,2,2,4,bar-cascade-001,0.3394,not_recognised,0.3394,1.0,0.3394,0.8305,0.0,0.0,0.8757
genuine,,2,0.1,0.0,blur,2,2,1,3,bar-cascade-001,0.447,candidate,0.447,1.0,0.447,0.8495,0.9706,0.0,0.6807
genuine,,2,0.1,0.0,blur,2,1,2,3,bar-cascade-001,0.2661,not_recognised,0.2661,1.0,0.2661,0.6667,0.0,0.0,0.8301
genuine,,2,0.1,0.0,blur,2,2,1,3,bar-cascade-001,0.4697,candidate,0.4697,1.0,0.4697,0.9525,0.6743,0.0,0.7576
genuine,,2,0.1,0.0,blur,2,2,0,2,bar-cascade-001,0.2987,not_recognised,0.2987,1.0,0.2987,0.8831,0.0,0.0,0.5423
genuine,,0,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.2885,not_recognised,0.2885,1.0,0.2885,0.8831,0.0,0.0,0.4784
genuine,,0,0.2,0.0,blur,2,2,1,3,bar-cascade-001,0.3582,not_recognised,0.3582,1.0,0.3582,0.9086,0.1598,0.0,0.6917
genuine,,0,0.2,0.0,blur,2,2,1,3,bar-cascade-001,0.4935,candidate,0.4935,1.0,0.4935,0.9086,0.8451,0.0,0.7569
genuine,,0,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.3032,not_recognised,0.3032,1.0,0.3032,0.8831,0.0,0.0,0.5703
genuine,,0,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.2835,not_recognised,0.2835,1.0,0.2835,0.8831,0.0,0.0,0.4471
genuine,,0,0.2,0.0,blur,2,2,1,3,bar-cascade-001,0.4022,candidate,0.4022,1.0,0.4022,0.9086,0.3753,0.0,0.7207
genuine,,0,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.2833,not_recognised,0.2833,1.0,0.2833,0.8831,0.0,0.0,0.446
genuine,,0,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.288,not_recognised,0.288,1.0,0.288,0.8831,0.0,0.0,0.4753
genuine,,1,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.3669,not_recognised,0.3669,1.0,0.3669,0.8831,0.4432,0.0,0.4364
genuine,,1,0.2,0.0,blur,2,2,2,4,bar-cascade-001,0.4622,candidate,0.4622,1.0,0.4622,0.8305,0.7431,0.0,0.8688
genuine,,1,0.2,0.0,blur,2,2,1,3,bar-cascade-001,0.4281,candidate,0.4281,1.0,0.4281,0.9086,0.5228,0.0,0.7116
genuine,,1,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.4109,candidate,0.4109,1.0,0.4109,0.8831,0.6676,0.0,0.448
genuine,,1,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.3018,not_recognised,0.3018,1.0,0.3018,0.8831,0.0,0.0,0.5614
genuine,,1,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.2869,not_recognised,0.2869,1.0,0.2869,0.8831,0.0,0.0,0.4682
genuine,,1,0.2,0.0,blur,2,2,2,4,bar-cascade-001,0.4507,candidate,0.4507,1.0,0.4507,0.8305,0.6787,0.0,0.8773
genuine,,1,0.2,0.0,blur,2,2,2,4,bar-cascade-001,0.4386,candidate,0.4386,1.0,0.4386,0.8305,0.6376,0.0,0.8213
genuine,,2,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.3048,not_recognised,0.3048,1.0,0.3048,0.8831,0.0,0.0,0.5801
genuine,,2,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.3402,not_recognised,0.3402,1.0,0.3402,0.8831,0.0,0.2191,0.4732
genuine,,2,0.2,0.0,blur,2,2,1,3,bar-cascade-001,0.4933,candidate,0.4933,1.0,0.4933,0.9086,0.8723,0.0,0.7104
genuine,,2,0.2,0.0,blur,2,2,2,4,bar-cascade-001,0.4901,candidate,0.4901,1.0,0.4901,0.8305,0.9165,0.0,0.8481
genuine,,2,0.2,0.0,blur,2,3,0,3,bar-cascade-001,0.5014,candidate,0.5014,1.0,0.5014,0.9668,0.7901,0.0,0.6351
genuine,,2,0.2,0.0,blur,2,2,0,2,bar-cascade-001,0.3151,not_recognised,0.3151,1.0,0.3151,0.8831,0.1189,0.0,0.502
genuine,,2,0.2,0.0,blur,2,2,1,3,bar-cascade-001,0.3421,not_recognised,0.3421,1.0,0.3421,0.9086,0.0627,0.0,0.7026
genuine,,2,0.2,0.0,blur,2,3,0,3,bar-cascade-001,0.4548,candidate,0.4548,1.0,0.4548,0.9406,0.6209,0.0,0.5882
genuine,,0,0.35,0.0,blur,2,3,0,3,bar-cascade-001,0.5041,candidate,0.5041,1.0,0.5041,0.9668,0.7869,0.0,0.6423
genuine,,0,0.35,0.0,blur,2,4,0,4,bar-cascade-001,0.5319,candidate,0.5319,1.0,0.5319,0.9668,0.8845,0.0,0.6982
genuine,,0,0.35,0.0,blur,2,3,0,3,bar-cascade-001,0.4905,candidate,0.4905,1.0,0.4905,0.9668,0.7001,0.0,0.6638
genuine,,0,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.5088,candidate,0.5088,1.0,0.5088,0.9372,0.728,0.0,0.8118
genuine,,0,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.5098,candidate,0.5098,1.0,0.5098,0.9847,0.7067,0.0,0.7666
genuine,,0,0.35,0.0,blur,2,3,0,3,bar-cascade-001,0.3369,not_recognised,0.3369,1.0,0.3369,0.9668,0.0,0.0,0.5518
genuine,,0,0.35,0.0,blur,2,4,0,4,bar-cascade-001,0.3816,not_recognised,0.3816,1.0,0.3816,0.9551,0.0478,0.0,0.7355
genuine,,0,0.35,0.0,blur,2,3,0,3,bar-cascade-001,0.4431,candidate,0.4431,1.0,0.4431,0.9668,0.5184,0.0,0.5882
genuine,,1,0.35,0.0,blur,2,2,1,3,bar-cascade-001,0.4556,candidate,0.4556,1.0,0.4556,0.9086,0.6546,0.0,0.7116
genuine,,1,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.3679,not_recognised,0.3679,1.0,0.3679,0.9372,0.0,0.0,0.7934
genuine,,1,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.381,not_recognised,0.381,1.0,0.381,0.9372,0.0918,0.0,0.7666
genuine,,1,0.35,0.0,blur,2,3,0,3,bar-cascade-001,0.3323,not_recognised,0.3323,1.0,0.3323,0.9668,0.0,0.0,0.5229
genuine,,1,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.3745,not_recognised,0.3745,1.0,0.3745,0.9679,0.0,0.0,0.7851
genuine,,1,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.3844,not_recognised,0.3844,1.0,0.3844,0.9372,0.0477,0.0,0.8404
genuine,,1,0.35,0.0,blur,2,2,1,3,bar-cascade-001,0.4374,candidate,0.4374,1.0,0.4374,0.9086,0.5473,0.0,0.7296
genuine,,1,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.3583,not_recognised,0.3583,1.0,0.3583,0.8305,0.1398,0.0,0.8395
genuine,,2,0.35,0.0,blur,2,2,0,2,bar-cascade-001,0.2941,not_recognised,0.2941,1.0,0.2941,0.8831,0.0,0.0,0.5134
genuine,,2,0.35,0.0,blur,2,2,2,4,bar-cascade-001,0.3775,not_recognised,0.3775,1.0,0.3775,0.8305,0.2428,0.0,0.8481
genuine,,2,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.386,not_recognised,0.386,1.0,0.386,0.9847,0.0,0.0,0.8301
genuine,,2,0.35,0.0,blur,2,3,0,3,bar-cascade-001,0.5171,candidate,0.5171,1.0,0.5171,0.9668,0.8352,0.0,0.6621
genuine,,2,0.35,0.0,blur,2,3,0,3,bar-cascade-001,0.3441,not_recognised,0.3441,1.0,0.3441,0.9668,0.0,0.0,0.5968
genuine,,2,0.35,0.0,blur,2,3,0,3,bar-cascade-001,0.494,candidate,0.494,1.0,0.494,0.9668,0.8046,0.0,0.56
genuine,,2,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.3752,not_recognised,0.3752,1.0,0.3752,0.9847,0.0,0.0,0.7628
genuine,,2,0.35,0.0,blur,2,3,1,4,bar-cascade-001,0.4411,candidate,0.4411,1.0,0.4411,0.9847,0.3155,0.0,0.8037
genuine,,0,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.4222,candidate,0.4222,1.0,0.4222,0.9668,0.3848,0.0,0.6156
genuine,,0,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.3426,not_recognised,0.3426,1.0,0.3426,0.9668,0.0,0.0,0.5872
genuine,,0,0.5,0.0,blur,2,3,1,4,bar-cascade-001,0.4753,candidate,0.4753,1.0,0.4753,0.9847,0.5198,0.0,0.7666
genuine,,0,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.5026,candidate,0.5026,1.0,0.5026,0.9907,0.665,0.0,0.68
genuine,,0,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.5613,candidate,0.5613,1.0,0.5613,0.9907,0.9182,0.0,0.7389
genuine,,0,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.3415,not_recognised,0.3415,1.0,0.3415,0.9668,0.0,0.0,0.5807
genuine,,0,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.4143,candidate,0.4143,1.0,0.4143,0.9668,0.2982,0.0,0.6711
genuine,,0,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.5642,candidate,0.5642,1.0,0.5642,0.9907,0.9274,0.0,0.7445
genuine,,1,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.3657,not_recognised,0.3657,1.0,0.3657,0.9907,0.0,0.0,0.6348
genuine,,1,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.5111,candidate,0.5111,1.0,0.5111,0.9907,0.7385,0.0,0.6435
genuine,,1,0.5,0.0,blur,2,3,1,4,bar-cascade-001,0.3773,not_recognised,0.3773,1.0,0.3773,0.9847,0.0,0.0,0.7755
genuine,,1,0.5,0.0,blur,2,3,1,4,bar-cascade-001,0.45,candidate,0.45,1.0,0.45,0.9847,0.4107,0.0,0.7383
genuine,,1,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.4498,candidate,0.4498,1.0,0.4498,0.9668,0.5013,0.0,0.6453
genuine,,1,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.5597,candidate,0.5597,1.0,0.5597,0.9907,0.9369,0.0,0.7022
genuine,,1,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.3747,not_recognised,0.3747,1.0,0.3747,0.9668,0.1562,0.0,0.5975
genuine,,1,0.5,0.0,blur,2,3,1,4,bar-cascade-001,0.4036,candidate,0.4036,1.0,0.4036,0.9372,0.2093,0.0,0.7666
genuine,,2,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.3536,not_recognised,0.3536,1.0,0.3536,0.9668,0.0,0.0,0.6559
genuine,,2,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.5084,candidate,0.5084,1.0,0.5084,0.9737,0.747,0.0,0.6453
genuine,,2,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.3569,not_recognised,0.3569,1.0,0.3569,0.9668,0.1107,0.0,0.5413
genuine,,2,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.3986,not_recognised,0.3986,1.0,0.3986,0.9737,0.1694,0.0,0.6614
genuine,,2,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.3401,not_recognised,0.3401,1.0,0.3401,0.9668,0.0,0.0,0.5718
genuine,,2,0.5,0.0,blur,2,4,0,4,bar-cascade-001,0.5499,candidate,0.5499,1.0,0.5499,0.9907,0.8563,0.0,0.744
genuine,,2,0.5,0.0,blur,2,3,0,3,bar-cascade-001,0.347,not_recognised,0.347,1.0,0.347,0.9668,0.0,0.0,0.615
genuine,,2,0.5,0.0,blur,2,3,1,4,bar-cascade-001,0.3933,not_recognised,0.3933,1.0,0.3933,0.9372,0.1176,0.0,0.8118
genuine,,0,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.442,candidate,0.442,1.0,0.442,0.9907,0.3599,0.0,0.6711
genuine,,0,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.4017,candidate,0.4017,1.0,0.4017,0.9737,0.1837,0.0,0.6633
genuine,,0,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5641,candidate,0.5641,1.0,0.5641,0.9907,0.967,0.0,0.6895
genuine,,0,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5908,candidate,0.5908,1.0,0.5908,0.9737,0.9513,0.1101,0.7174
genuine,,0,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.3538,not_recognised,0.3538,1.0,0.3538,0.9737,0.0,0.0,0.5882
genuine,,0,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.4417,candidate,0.4417,1.0,0.4417,0.9737,0.3794,0.0,0.6724
genuine,,0,0.75,0.0,blur,2,3,0,3,bar-cascade-001,0.3871,not_recognised,0.3871,1.0,0.3871,0.9668,0.2187,0.0,0.5968
genuine,,0,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5269,candidate,0.5269,1.0,0.5269,0.9907,0.8152,0.0,0.6429
genuine,,1,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5611,candidate,0.5611,1.0,0.5611,0.9737,0.95,0.0,0.7174
genuine,,1,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5625,candidate,0.5625,1.0,0.5625,0.9737,0.966,0.0,0.7079
genuine,,1,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5525,candidate,0.5525,1.0,0.5525,0.9737,0.8837,0.0,0.7447
genuine,,1,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5373,candidate,0.5373,1.0,0.5373,0.9907,0.8749,0.0,0.6335
genuine,,1,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.529,candidate,0.529,1.0,0.529,0.9737,0.7875,0.0,0.7174
genuine,,1,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.4487,candidate,0.4487,1.0,0.4487,0.9737,0.3909,0.0,0.7011
genuine,,1,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.4561,candidate,0.4561,1.0,0.4561,0.9737,0.4908,0.0,0.6249
genuine,,1,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.3553,not_recognised,0.3553,1.0,0.3553,0.9737,0.0,0.0,0.598
genuine,,2,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.4522,candidate,0.4522,1.0,0.4522,0.9737,0.41,0.0,0.7004
genuine,,2,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.554,candidate,0.554,1.0,0.554,0.9737,0.8815,0.0,0.7569
genuine,,2,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.445,candidate,0.445,1.0,0.445,0.9737,0.3973,0.0,0.6711
genuine,,2,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5434,candidate,0.5434,1.0,0.5434,0.9907,0.9055,0.0,0.6348
genuine,,2,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.3761,not_recognised,0.3761,1.0,0.3761,0.9907,0.0459,0.0,0.6435
genuine,,2,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.5073,candidate,0.5073,1.0,0.5073,0.9737,0.729,0.0,0.654
genuine,,2,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.4796,candidate,0.4796,1.0,0.4796,0.9737,0.6024,0.0,0.6353
genuine,,2,0.75,0.0,blur,2,4,0,4,bar-cascade-001,0.4917,candidate,0.4917,1.0,0.4917,0.9907,0.6355,0.0,0.6441
genuine,,0,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4924,candidate,0.4924,1.0,0.4924,0.9737,0.2589,0.284,0.6633
genuine,,0,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4906,candidate,0.4906,1.0,0.4906,0.9737,0.2589,0.2839,0.6516
genuine,,0,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.6623,candidate,0.6623,1.0,0.6623,0.9737,0.6875,0.6054,0.6633
genuine,,0,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.448,candidate,0.448,1.0,0.448,0.9737,0.4193,0.0,0.6626
genuine,,0,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4559,candidate,0.4559,1.0,0.4559,0.9737,0.4589,0.0,0.6633
genuine,,0,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.3795,not_recognised,0.3795,1.0,0.3795,0.9737,0.0705,0.0,0.6626
genuine,,0,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.436,candidate,0.436,1.0,0.436,0.9737,0.3577,0.0,0.6633
genuine,,0,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.3682,not_recognised,0.3682,1.0,0.3682,0.9737,0.0131,0.0,0.6621
genuine,,1,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4585,candidate,0.4585,1.0,0.4585,0.9737,0.4714,0.0,0.6633
genuine,,1,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4905,candidate,0.4905,1.0,0.4905,0.9737,0.2589,0.2839,0.6516
genuine,,1,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4817,candidate,0.4817,1.0,0.4817,0.9737,0.59,0.0,0.6633
genuine,,1,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.3917,not_recognised,0.3917,1.0,0.3917,0.9737,0.1418,0.0,0.651
genuine,,1,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4907,candidate,0.4907,1.0,0.4907,0.9737,0.2589,0.2839,0.6528
genuine,,1,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.3806,not_recognised,0.3806,1.0,0.3806,0.9737,0.0757,0.0,0.6626
genuine,,1,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.5163,candidate,0.5163,1.0,0.5163,0.9737,0.7667,0.0,0.6633
genuine,,1,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4931,candidate,0.4931,1.0,0.4931,0.9737,0.6479,0.0,0.6633
genuine,,2,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4007,candidate,0.4007,1.0,0.4007,0.9737,0.1775,0.0,0.6633
genuine,,2,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4939,candidate,0.4939,1.0,0.4939,0.9737,0.2593,0.2843,0.6711
genuine,,2,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4908,candidate,0.4908,1.0,0.4908,0.9737,0.2589,0.284,0.6528
genuine,,2,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4924,candidate,0.4924,1.0,0.4924,0.9737,0.2591,0.2841,0.6626
genuine,,2,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.493,candidate,0.493,1.0,0.493,0.9737,0.6471,0.0,0.6633
genuine,,2,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4907,candidate,0.4907,1.0,0.4907,0.9737,0.2588,0.2839,0.6528
genuine,,2,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.3962,not_recognised,0.3962,1.0,0.3962,0.9737,0.1635,0.0,0.6528
genuine,,2,1.0,0.0,blur,2,4,0,4,bar-cascade-001,0.4455,candidate,0.4455,1.0,0.4455,0.9737,0.4064,0.0,0.6633
genuine,,0,0.1,0.0,blur,4,2,2,4,bar-cascade-001,0.24,not_recognised,0.24,1.0,0.24,0.6667,0.0,0.0,0.6664
genuine,,0,0.1,0.0,blur,4,1,2,3,bar-cascade-001,0.2409,not_recognised,0.2409,1.0,0.2409,0.6667,0.0,0.0,0.6724
genuine,,0,0.1,0.0,blur,4,1,3,4,bar-cascade-001,0.127,not_recognised,0.127,0.4,0.3175,,0.0,,0.7938
genuine,,0,0.1,0.0,blur,4,2,2,4,bar-cascade-001,0.3801,not_recognised,0.3801,1.0,0.3801,0.6667,0.9936,0.0,0.6551
genuine,,0,0.1,0.0,blur,4,1,3,4,bar-cascade-001,0.3252,not_recognised,0.3252,1.0,0.3252,0.9943,0.0,0.0,0.7898
genuine,,0,0.1,0.0,blur,4,2,1,3,bar-cascade-001,0.3033,not_recognised,0.3033,1.0,0.3033,0.9086,0.0,0.0,0.5329
genuine,,0,0.1,0.0,blur,4,1,2,3,bar-cascade-001,0.2395,not_recognised,0.2395,1.0,0.2395,0.6667,0.0,0.0,0.6633
genuine,,0,0.1,0.0,blur,4,1,0,1,bar-cascade-001,0.2183,not_recognised,0.2183,1.0,0.2183,0.9167,0.0,0.0,0.2188
genuine,,1,0.1,0.0,blur,4,2,0,2,bar-cascade-001,0.2182,not_recognised,0.2182,1.0,0.2182,0.9167,0.0,0.0,0.218
genuine,,1,0.1,0.0,blur,4,2,1,3,bar-cascade-001,0.2839,not_recognised,0.2839,1.0,0.2839,0.9086,0.0,0.0,0.4117
genuine,,1,0.1,0.0,blur,4,1,1,2,bar-cascade-001,0.2342,not_recognised,0.2342,1.0,0.2342,0.8495,0.0,0.0,0.4019
genuine,,1,0.1,0.0,blur,4,1,2,3,bar-cascade-001,0.3165,not_recognised,0.3165,1.0,0.3165,0.6667,0.5146,0.0,0.6621
genuine,,1,0.1,0.0,blur,4,2,1,3,bar-cascade-001,0.3093,not_recognised,0.3093,1.0,0.3093,0.9525,0.0,0.0,0.5046
genuine,,1,0.1,0.0,blur,4,1,0,1,bar-cascade-001,0.2197,not_recognised,0.2197,1.0,0.2197,0.9167,0.0,0.0,0.2275
genuine,,1,0.1,0.0,blur,4,2,2,4,bar-cascade-001,0.2472,not_recognised,0.2472,1.0,0.2472,0.6667,0.0,0.0,0.7116
genuine,,1,0.1,0.0,blur,4,2,1,3,bar-cascade-001,0.4676,candidate,0.4676,1.0,0.4676,0.9086,0.9125,0.0,0.5713
genuine,,2,0.1,0.0,blur,4,1,3,4,bar-cascade-001,0.3277,not_recognised,0.3277,1.0,0.3277,0.9943,0.0,0.0,0.8052
genuine,,2,0.1,0.0,blur,4,1,2,3,bar-cascade-001,0.2378,not_recognised,0.2378,1.0,0.2378,0.6667,0.0,0.0,0.6528
genuine,,2,0.1,0.0,blur,4,2,1,3,bar-cascade-001,0.3345,not_recognised,0.3345,1.0,0.3345,0.9086,0.1948,0.0,0.5149
genuine,,2,0.1,0.0,blur,4,2,2,4,bar-cascade-001,0.1271,not_recognised,0.1271,0.4,0.3179,,0.0,,0.7946
genuine,,2,0.1,0.0,blur,4,2,2,4,bar-cascade-001,0.3209,not_recognised,0.3209,1.0,0.3209,0.9943,0.0,0.0,0.7628
genuine,,2,0.1,0.0,blur,4,1,2,3,bar-cascade-001,0.2409,not_recognised,0.2409,1.0,0.2409,0.6667,0.0,0.0,0.6724
genuine,,2,0.1,0.0,blur,4,2,2,4,bar-cascade-001,0.3232,not_recognised,0.3232,1.0,0.3232,0.8305,0.0,0.0,0.7742
genuine,,2,0.1,0.0,blur,4,1,3,4,bar-cascade-001,0.1287,not_recognised,0.1287,0.4,0.3217,,0.0,,0.8043
genuine,,0,0.2,0.0,blur,4,2,1,3,bar-cascade-001,0.3047,not_recognised,0.3047,1.0,0.3047,0.9086,0.0,0.0,0.5415
genuine,,0,0.2,0.0,blur,4,3,1,4,bar-cascade-001,0.3376,not_recognised,0.3376,1.0,0.3376,0.8729,0.0951,0.0,0.5984
